activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252909,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,4,2,2,1,2,55000.0,52.70000,8.750,0.610,2,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,715000,1,1,3,5,1,NA,197,20%-<30%,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,4421,50.26,113200,122,1181,1373,36
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095251903,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,2,0,2,1,4,2,2,1,2,25000.0,17.29000,8.750,0.600,3,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,595000,1,1,3,5,1,NA,55,36,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,5906,93.33,113200,81,1198,1776,39
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252310,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,4,2,2,2,2,165000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,212,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,3067,43.85,113200,204,908,1149,27
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253107,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,4,2,2,2,2,65000.0,54.82000,7.750,1.391,2,493.95,NA,395.00,,,240,NA,NA,2,2,2,2,515000,1,1,3,5,1,NA,162,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,5999,58.88,113200,59,890,1749,43
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252305,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,2,2,2,2,2,75000.0,75.94000,8.000,1.631,2,493.95,NA,395.00,,,240,NA,NA,2,2,2,2,745000,1,1,3,5,1,NA,177,37,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,6084,62.21,113200,119,1239,1542,31
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252909,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,1,1,1,1,1,2,2,2,465000.0,83.78000,6.500,-0.188,2,12761.60,NA,7036.60,5691.60,,360,NA,NA,2,2,2,2,555000,1,1,3,5,1,NA,128,30%-<36%,3,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,4421,50.26,113200,122,1181,1373,36
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253403,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,4,0,2,1,32,1,2,2,2,55000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,84,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,49,NA,9,9,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,5369,49.9,113200,101,1486,1747,32
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252310,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,32,2,2,1,1,125000.0,58.42000,NA,NA,3,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,755000,1,3,3,5,1,NA,101,>60%,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,>74,>74,Yes,Yes,1,1,6,,,,,1,,,,3067,43.85,113200,204,908,1149,27
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252108,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,1,1,1,1,1,2,2,2,335000.0,56.90000,6.250,-0.189,2,12462.70,NA,7512.70,6167.70,,360,NA,NA,2,2,2,2,585000,1,1,3,5,1,NA,81,40,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,3067,39.78,113200,122,993,1215,39
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252104,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,2,2,1,2,105000.0,77.11000,NA,NA,3,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,805000,1,1,3,5,1,NA,138,50%-60%,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,6,,,,,1,,,,5981,54.52,113200,159,1594,1789,30
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,0,2,1,2,2,2,2,2,155000.0,58.17000,8.500,2.036,2,513.90,NA,395.00,,,240,NA,NA,2,2,2,2,985000,1,1,3,5,1,NA,214,30%-<36%,2,9,2,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,2527,50.42,113200,99,649,1185,47
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252606,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,2,2,2,2,2,25000.0,8.05000,7.000,0.937,2,493.95,NA,395.00,,,84,NA,NA,2,2,2,2,485000,1,1,3,5,1,NA,69,20%-<30%,2,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,10,,,,5423,83.33,113200,62,787,1359,53
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095251400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Joint,White,Male,3,0,2,1,32,2,2,2,2,55000.0,82.52000,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,535000,1,1,3,5,1,NA,163,47,2,10,1,2,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,1,4,,,6010,68.74,113200,87,1502,2064,63
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253203,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,1,0,2,1,4,2,2,2,2,45000.0,65.73000,8.250,1.869,2,493.95,NA,395.00,,,240,NA,NA,2,2,2,2,515000,1,1,3,5,1,NA,66,41,2,10,1,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,10,,,,4179,44.87,113200,74,819,1379,56
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252610,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,2,2,1,2,105000.0,79.44000,NA,NA,3,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,505000,1,1,3,5,1,NA,147,50%-60%,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,1,1,6,,,,,1,,,,3317,73.98,113200,104,575,941,46
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252317,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,2,2,1,2,85000.0,85.25000,NA,NA,3,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,675000,1,1,3,5,1,NA,249,44,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,55-64,55-64,No,No,1,1,6,,,,,4,,,,11656,76.62,113200,116,2279,3013,15
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252702,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,2,2,1,2,45000.0,76.54000,NA,NA,3,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,435000,1,1,3,5,1,NA,72,50%-60%,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,6,,,,,1,,,,7039,74.57,113200,91,1303,2319,32
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252103,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,2,2,2,2,65000.0,76.54000,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,605000,1,1,3,5,1,NA,65,50%-60%,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,1,,,,5643,81.96,113200,117,1051,1308,34
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252607,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,2,2,1,2,75000.0,78.17000,NA,NA,3,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,475000,1,1,3,5,1,NA,59,>60%,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,25-34,25-34,No,No,1,1,6,,,,,1,,,,3836,84.72,113200,47,554,854,55
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253502,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,2,2,1,2,25000.0,57.08000,NA,NA,3,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,445000,1,1,3,5,1,NA,50,>60%,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,1,,,,4637,36.86,113200,62,1052,1828,57
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253402,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,55000.0,59.30000,8.750,0.580,2,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,515000,1,1,3,5,1,NA,104,41,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,8381,61.48,113200,82,1652,2657,42
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252313,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,4,2,2,1,2,145000.0,79.83000,9.250,0.970,2,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,645000,1,1,3,5,1,NA,198,41,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,35-44,45-54,No,No,1,1,6,,,,,10,,,,5887,63.26,113200,100,1365,1577,26
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252702,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,4,2,2,1,2,25000.0,47.18000,9.000,0.720,2,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,665000,1,1,3,5,1,NA,76,37,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,7039,74.57,113200,91,1303,2319,32
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252203,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,0,2,1,2,2,2,2,2,125000.0,68.34000,8.750,1.964,2,513.90,NA,395.00,,,240,NA,NA,2,2,2,2,715000,1,1,3,5,1,NA,271,30%-<36%,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,4964,58.1,113200,138,1125,1442,18
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253403,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,4,0,2,1,1,1,2,2,2,585000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,145,NA,9,9,1,14,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,5369,49.9,113200,101,1486,1747,32
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253403,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,3,0,2,1,2,2,2,2,2,25000.0,57.53000,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,555000,1,1,3,5,1,NA,33,>60%,2,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,1,,,,5369,49.9,113200,101,1486,1747,32
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095250502,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,0,2,1,32,2,2,2,2,85000.0,66.55000,8.250,1.483,2,493.95,NA,395.00,,,240,NA,NA,2,2,2,2,615000,1,1,3,5,1,NA,120,38,2,10,2,,,,,5,,,,,2,4,2,23,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,3266,71.37,113200,120,982,1284,43
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253404,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,2,2,1,2,55000.0,56.04000,NA,NA,3,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,695000,1,1,3,5,1,NA,125,39,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,65-74,55-64,Yes,Yes,1,1,6,,,,,9,,,,5815,55.63,113200,80,982,1568,33
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252912,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,105000.0,46.25000,9.000,0.820,2,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,695000,1,1,3,5,1,NA,167,38,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,55-64,55-64,Yes,Yes,1,1,6,,,,,10,,,,5612,43.44,113200,140,1695,1903,27
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252903,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,2,2,2,1,2,25000.0,60.60000,NA,NA,3,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,1105000,1,1,3,5,1,NA,100,50%-60%,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,1,1,6,,,,,1,,,,4475,29.25,113200,148,1357,1859,40
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253404,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,2,2,1,2,55000.0,56.04000,NA,NA,3,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,695000,1,1,3,5,1,NA,67,50%-60%,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,1,,,,5815,55.63,113200,80,982,1568,33
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252908,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,1,1,1,1,2,2,2,485000.0,95.00000,6.375,-0.224,2,14462.20,NA,9020.20,7675.20,,360,NA,NA,2,2,2,2,555000,1,1,3,5,1,NA,200,45,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,3825,52.6,113200,94,590,871,43
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252610,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,2,2,2,2,25000.0,14.55000,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,495000,1,1,3,5,1,NA,24,48,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,1,,,,3317,73.98,113200,104,575,941,46
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253203,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,2,2,2,2,45000.0,82.13000,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,505000,1,1,3,5,1,NA,120,45,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,55-64,9999,No,NA,1,1,6,,,,,1,4,,,4179,44.87,113200,74,819,1379,56
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253403,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,1,0,2,1,2,2,2,2,2,55000.0,63.64000,7.750,1.589,2,493.95,NA,395.00,,,180,NA,NA,2,2,2,2,565000,1,1,3,5,1,NA,128,30%-<36%,2,10,1,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,5369,49.9,113200,101,1486,1747,32
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252911,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,0,2,1,2,2,2,2,2,205000.0,52.71000,7.750,1.276,2,513.90,NA,395.00,,,240,NA,NA,2,2,2,2,665000,1,1,3,5,1,NA,152,20%-<30%,2,9,1,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,55-64,No,Yes,1,1,6,,,,,10,,,,5070,35.01,113200,100,1549,2382,38
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252205,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Joint,Joint,Joint,1,0,2,1,4,2,2,2,2,135000.0,40.83000,7.750,1.447,2,513.90,NA,395.00,,,180,NA,NA,2,2,2,2,795000,1,1,3,5,1,NA,257,20%-<30%,2,9,1,11,,,,2,,,,,2,2,5,,,,,2,23,,,,2,2,1,2,2,2,55-64,55-64,Yes,No,1,1,6,,,,,10,,,,8669,74.25,113200,144,1877,2105,21
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252903,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,1,0,2,1,4,2,2,1,2,95000.0,71.46000,9.500,1.320,2,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,955000,1,1,3,5,1,NA,174,43,2,10,14,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,4475,29.25,113200,148,1357,1859,40
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252903,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,2,2,255000.0,54.14000,7.750,1.271,2,493.95,NA,395.00,,,240,NA,NA,2,2,2,2,1055000,1,1,3,5,1,NA,134,39,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,4475,29.25,113200,148,1357,1859,40
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253201,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,4,2,2,1,2,75000.0,50.60000,10.250,2.080,2,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,685000,1,1,3,5,1,NA,102,44,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,35-44,No,No,1,1,6,,,,,10,,,,4821,29.72,113200,123,1652,1940,0
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253402,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,4,2,2,1,2,35000.0,75.28000,10.000,1.820,2,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,635000,1,1,3,5,1,NA,319,20%-<30%,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,35-44,No,No,1,1,6,,,,,10,,,,8381,61.48,113200,82,1652,2657,42
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252305,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,0,2,1,2,2,2,2,2,85000.0,48.30000,6.500,0.380,2,513.90,NA,395.00,,,84,NA,NA,2,2,2,2,695000,1,1,3,5,1,NA,206,20%-<30%,2,9,2,,,,,2,,,,,2,2,5,,,,,23,,,,,2,2,1,2,2,2,35-44,45-54,No,No,1,1,6,,,,,10,,,,6084,62.21,113200,119,1239,1542,31
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,2,2,55000.0,77.20000,8.750,2.030,2,533.85,NA,395.00,,,240,NA,NA,2,2,2,2,745000,1,1,3,5,1,NA,173,39,2,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,4361,28.92,113200,107,1640,2267,49
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253206,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,0,2,1,4,2,2,2,2,75000.0,78.07000,8.750,2.555,2,513.90,NA,395.00,,,180,NA,NA,2,2,2,2,655000,1,1,3,5,1,NA,190,38,2,9,2,,,,,2,,,,,2,2,5,,,,,3,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,3688,43.44,113200,154,1010,1261,22
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252604,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Joint,Joint,Joint,1,0,2,1,4,2,2,2,2,65000.0,62.18000,7.500,1.317,2,513.90,NA,395.00,,,180,NA,NA,2,2,2,2,645000,1,1,3,5,1,NA,215,20%-<30%,2,9,1,11,,,,2,,,,,2,2,5,,,,,2,23,,,,2,2,2,1,2,2,45-54,55-64,No,No,1,1,6,,,,,10,,,,3652,80.2,113200,82,461,737,46
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095251400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,4,2,2,2,2,55000.0,68.67000,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,595000,1,1,3,5,1,NA,82,50%-60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,1,,,,6010,68.74,113200,87,1502,2064,63
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253403,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,4,2,2,2,2,75000.0,87.49000,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,635000,1,1,3,5,1,NA,180,42,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,6,,,,,4,,,,5369,49.9,113200,101,1486,1747,32
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253404,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,1,2,1,2,55000.0,8.49000,9.250,1.070,2,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,645000,1,1,3,5,1,NA,67,30%-<36%,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,5815,55.63,113200,80,982,1568,33
